GeneSymbol	Endothelial	CAFs	PVL	B_cells	T_cells	Myeloid	Normal_Epithelial	Cancer_Epithelial
SYNE2	556.949724159525	1	373.798326989102	1	695.44985228799	1	294.844618579604	1
SYNM	1	1	1	1	1	1	196.280030491953	1
SYNPO	275.832646578896	1	1	1	1	1	1	1
SYNPO2	1	1	503.455698682627	1	1	1	1	1
SYNRG	1	1	1	1	257.165781835326	1	1	1
SYTL1	1	1	1	145.466323858038	252.161138176714	1	171.069876448778	1
SYTL2	1	1	265.925131643078	1	1	1	1	1
SYTL3	1	1	1	1	958.689359052419	1	1	1
SYVN1	1	1	1	97.9008897082029	1	1	1	1
TACC1	569.157041313439	285.264201989061	460.551076991148	1	1	234.058326511079	1	1
TACSTD2	1	1	1	1	1	1	5117.48580060067	1438.13726537943
TAF11	1	104.542027255297	1	1	1	1	1	1
TAF6	1	1	1	1	1	1	1	172.064288936833
TAGAP	1	1	1	300.522050390576	1357.05762428153	239.112453385847	1	1
TAGLN	284.40112789153	3101.72499949833	14750.7334323111	1	1	1	8194.72248599845	1
TANC1	176.698487810609	1	1	1	1	1	1	1
TAOK1	1	1	1	1	1	106.684517489422	1	1
TAOK2	168.649934526697	1	1	1	1	1	1	1
TAOK3	1	131.759193725427	1	159.598484741018	320.570298795218	279.003439553911	1	1
TAPBPL	1	1	1	88.8620860779188	1	1	1	1
TARS	1	1	1	1	1	1	1	208.993119746255
TBC1D1	1	1	228.053063872661	1	1	1	1	1
TBC1D10C	1	1	1	163.051529719418	632.157090041853	1	1	1
TBC1D15	163.714657074013	1	1	1	1	1	1	1
TBC1D4	1	1	1	1	276.91035280224	1	1	1
TBC1D7	1	1	1	1	1	131.645131829152	1	165.205732314593
TBCC	1	1	1	1	319.107980296856	1	1	1
TBCD	199.917435310565	1	1	1	1	1	1	1
TBPL1	156.763456305965	1	1	1	324.088700091993	1	167.882120381998	1
TBRG4	1	1	1	1	1	1	1	161.804734936113
TBX2	1	1	404.108812799007	1	1	1	1	1
TBX2.AS1	1	1	297.718749049629	1	1	1	1	1
TBX3	1	1	1	1	1	1	246.186022637148	1
TBXAS1	1	1	1	1	1	211.674948331844	1	1
TC2N	1	1	1	1	435.183230042002	1	283.521324662339	191.639731675879
TCEA3	1	1	1	1	1	1	197.07306974538	233.433922061428
TCERG1	1	1	1	1	1	1	136.557816509241	1
TCF7	1	1	1	1	348.551941762232	1	1	1
TCF7L2	1	425.855442370709	1	1	1	1	143.072758672211	1
TCIRG1	162.232900407452	1	1	100.560494791658	220.094030159328	272.269931933354	1	1
TCN2	381.91305629492	135.176527873181	1	1	1	135.047226247548	1	1
TCTN1	1	1	1	1	1	1	137.611745847524	1
TCTN3	1	198.080204903278	1	1	1	1	1	1
TEAD1	1	100.942175449337	1	1	1	1	1	1
TEK	239.477224342832	1	1	1	1	1	1	1
TERF1	1	176.102193241688	182.78661558543	1	1	1	124.105807725007	1
TES	179.882208643909	1	1	1	250.433849695536	127.573748814146	387.805097544854	1
TET2	1	1	1	1	1	147.030358703031	1	1
TEX30	1	1	1	1	1	1	1	191.695629251628
TEX41	1	1	179.177596689571	1	1	1	1	1
TFAM	1	1	1	1	1	1	150.522521747205	203.55333745871
TFAP2A	1	1	1	1	1	1	250.086561909972	297.756272383466
TFAP2B	1	1	1	1	1	1	140.682347534505	1
TFAP2C	1	1	1	1	1	1	388.765943247298	1
TFDP1	1	1	1	1	1	1	1	216.363291815829
TFEC	1	1	1	1	1	193.306086919998	1	1
TFF3	1	1	1	1	1	1	1	1030.5742701154
TFPI	725.723581976998	627.554247261792	978.011056284728	1	1	1	1	1
TFPT	1	1	1	1	1	117.052220991094	1	178.010901370661
TFRC	1	1	1	1	1	270.714010462096	1	1
TGFB1I1	204.960703541045	347.19053107844	796.838032741501	1	1	1	211.746820673402	1
TGFB3	1	229.70338438471	1	1	1	1	1	1
TGFBI	1	390.967278778761	833.660096556268	1	1	586.654140647436	1	1
TGFBR1	1	1	1	1	1	103.933554094144	1	1
TGFBR2	1011.97136311722	169.668039543537	1	1	273.140124406236	186.553580349214	1	1
TGFBR3	230.897755831995	165.413155555645	1	1	1	1	1	1
TGM2	530.591273161861	1	1	1	1	1	1	1
THAP2	1	1	1	1	1	184.846483123169	1	1
THAP4	1	1	1	1	1	1	133.823762623641	1
THAP7	1	103.030955294331	1	1	1	1	1	1
THBD	863.668141245145	1	1	1	1	465.357403739871	1	1
THBS2	1	856.083130551713	1	1	1	1	1	1
THEM6	128.15785385602	1	1	1	1	1	1	1
THEMIS2	1	1	1	1	1	378.105832680867	1	1
THOC3	1	1	1	1	1	1	1	177.830006706283
THOC6	1	1	1	1	1	1	136.503475613631	1
THSD7A	313.523451654492	1	1	1	1	1	1	1
THUMPD1	1	118.566750763583	1	1	1	1	178.996694747957	1
THY1	1	1674.23018475163	1556.67524779881	1	1	1	1	1
TICAM1	1	1	1	1	1	1	141.28738232187	1
TIE1	505.000959723277	1	1	1	1	1	1	1
TIFA	175.333475165251	1	1	1	1	1	173.685231703098	1
TIGIT	1	1	1	1	937.099426201346	1	1	1
TIMM23	1	1	1	1	1	1	1	258.53853454709
TIMM50	1	1	1	1	1	1	1	243.618972839248
TIMP2	259.142992199284	1085.48860048112	239.32720750417	1	1	271.587853668418	1	1
TIMP3	1341.17798484897	2465.88470246647	2450.59158417981	1	1	1	381.272252003792	546.889156426178
TINAGL1	564.411013581918	1	1579.80269215272	1	1	1	513.713884952219	1
TIPARP	1	1	251.122481024101	1	458.82924952521	132.929753940415	340.620872866229	1
TJP1	354.228290195796	101.720805949475	185.313407947977	1	1	1	1	1
TK1	1	1	1	1	1	1	1	452.518846687231
TLE3	1	1	1	1	1	114.576827349604	1	1
TLE4	1	145.674906200322	1	1	282.942859918525	1	188.135448323349	1
TLK1	1	1	1	1	250.75776450554	1	1	1
TLR2	1	1	1	1	1	154.63329124097	1	1
TLR4	1	1	1	1	1	108.56956894995	1	1
TM4SF1	5485.23074175767	1	426.248654373718	1	1	1	4861.37019093898	1885.85858690885
TM4SF18	488.00876129978	1	1	1	1	1	1	1
TM6SF1	1	1	1	1	1	136.859882167319	1	1
TM7SF2	1	1	1	1	1	1	1	217.49509089037
TM7SF3	1	1	1	1	1	1	144.507824035695	276.883107232899
TMC4	1	1	1	1	1	1	154.522720392525	1
TMC6	1	1	1	1	364.179413400428	117.605530460844	1	1
TMC8	1	1	1	1	278.235035937097	1	1	1
TMCO3	153.212448409748	1	1	1	1	1	1	1
TMED1	1	164.030228135684	1	1	1	1	1	1
TMED5	1	110.096955259983	1	152.901289873801	310.367579545349	201.217728538957	178.499119925388	1
TMEM101	1	1	1	1	1	1	170.011849221394	1
TMEM106C	1	110.903206609354	1	1	1	1	266.683776366991	446.571757513265
TMEM107	1	1	1	1	1	114.58521853763	1	1
TMEM115	1	119.21481621933	1	1	1	1	139.193670279966	1
TMEM119	1	276.166257102273	1	1	1	1	1	1
TMEM156	1	1	1	136.303402423293	1	1	1	1
TMEM176A	1	981.764252032962	290.123253808069	1	1	822.414488824247	1	1
TMEM176B	1	1439.07502495285	352.174030419123	1	1	931.293234750695	1	1
TMEM184B	192.165309501274	1	1	1	1	1	1	1
TMEM2	393.916202637578	1	1	1	773.530783434718	1	193.780527766129	1
TMEM204	503.058312900841	301.022536007491	212.576910947609	1	1	1	1	1
TMEM222	1	119.154359161136	1	1	1	1	1	1
TMEM237	1	1	1	1	1	1	165.358121567003	1
TMEM243	174.408985774058	167.48063651853	1	383.7399743253	481.415679187481	144.629150153527	154.35832501166	1
TMEM255B	477.273648101109	1	1	1	1	1	1	1
TMEM259	173.907286732242	1	1	1	1	102.991799202999	1	1
TMEM263	1	165.978295339575	158.141236660037	1	1	1	165.054647804162	1
TMEM38B	1	1	264.143430030832	1	1	1	1	1
TMEM45A	1	277.505173748401	1	1	1	1	1	240.713429638264
TMEM55A	1	159.930779179412	135.393582072392	1	1	1	1	1
TMEM88	391.320409612515	1	1	1	1	1	1	1
TMEM98	1	495.832701942141	133.250518774946	1	1	1	350.521986443633	1
TMEM99	1	1	1	1	1	1	172.073873489278	175.848490033672
TMUB1	1	1	1	107.301753891614	281.230416337676	133.293670063262	185.2442683899	253.400901307144
TNC	1	1	1	1	1	1	143.320065662831	1
TNF	1	1	1	1	941.947490205646	336.957106906763	1	1
TNFAIP1	250.705769312917	1	1	1	1	1	1	1
TNFAIP2	1	146.865777590862	1	1	1	284.195370369126	1	1
TNFAIP3	309.572145456504	1	1	230.296874996112	4879.68891862165	1112.6782592694	1	1
TNFAIP6	1	813.243423767456	1	1	1	1	1	1
TNFAIP8	1	1	1	272.88783562259	666.87340151904	217.533323694286	1	1
TNFAIP8L2	1	1	1	1	1	106.194333027037	1	1
TNFRSF10D	444.357100767	1	1	1	1	1	1	1
TNFRSF12A	1	512.167294143149	339.022382756069	1	1	1	1538.1030493765	810.77442223254
TNFRSF13C	1	1	1	235.955967093958	1	1	1	1
TNFRSF14	208.467554035169	1	1	170.707832566102	428.819616180157	263.350356337255	231.715811498651	1
TNFRSF17	1	1	1	198.568555479749	1	1	1	1
TNFRSF18	1	1	1	1	607.525469216013	1	1	1
TNFRSF1B	210.74400988212	1	1	1	766.844019588543	545.075715373927	1	1
TNFRSF25	1	1	1	1	242.709387049664	1	1	1
TNFRSF4	502.096050450955	1	1	1	662.568190274024	1	1	1
TNFSF13	1	1	1	1	1	247.247012865957	1	1
TNFSF13B	1	168.429629178662	1	1	1	769.74216274302	1	1
TNIK	1	1	1	1	299.574753439717	1	1	1
TNIP2	185.155522734809	1	1	1	208.221979805066	1	1	1
TNPO1	148.565459404756	1	1	1	1	1	1	1
TNS1	1	1	319.40257129908	1	1	1	1	1
TNS2	283.275606656349	122.100822728859	229.545092600051	1	1	1	1	1
TNS3	1	1	1	1	1	107.655198064336	1	1
TNS4	1	1	1	1	1	1	261.679336533023	1
TNXB	157.353759576017	291.661474436127	1	1	1	1	1	1
TOLLIP	1	1	1	1	1	103.447140787547	1	1
TOM1	1	1	1	1	1	121.022054219548	1	1
TOM1L1	1	1	1	1	1	1	1	163.982345599764
TOMM40	1	1	1	1	1	1	185.38640261881	559.009952467178
TOR1A	1	119.822963620172	1	1	1	1	1	1
TOR1AIP1	1	124.881826513041	1	1	1	1	114.586478370368	1
TOR3A	1	1	1	191.42399541812	1	156.032432256215	1	1
TOX	1	1	1	1	241.072445135942	1	1	1
TP53I3	1	133.10975779502	1	1	1	1	1	1
TP53INP1	1	1	1	115.74236015928	1	1	1	1
TP53RK	1	1	1	1	1	1	1	150.301802348248
TP53TG1	1	1	1	1	1	1	136.662412235262	203.810968157157
TPBG	1	317.703100296914	1	1	1	1	165.883844528841	1
TPD52	1	1	1	236.450068881082	1	1	180.800057080967	631.193653574198
TPD52L1	244.832617445684	1	1	1	1	1	480.723066816445	630.780635743682
TPM1	341.520569364442	1244.29091706711	3792.51940495615	1	1	1	2804.03280294415	1243.49626007855
TPM2	1	1357.65850043294	5229.12008335514	1	1	1	2087.60686499677	848.063613830609
TPMT	1	1	1	1	1	140.287388140583	1	160.052943297299
TPP1	168.792332017809	169.595397486167	1	1	1	491.820037036423	1	1
TPPP3	1	1	1044.97630050786	1	1	1	1	1
TPST1	1	190.391274432989	1	1	1	1	1	1
TPST2	301.915184728925	1	1	153.423185596597	303.457545869919	116.228827623213	1	1
TPT1.AS1	1	1	1	1	1	1	412.646518208693	1
TRABD	1	1	1	158.473727872504	349.407009623382	197.40619428718	146.124831942844	230.826975842932
TRAC	1	1	1	1	2476.38506221147	1	1	1
TRADD	1	1	1	104.1888682834	229.880760797901	131.651057381559	1	1
TRAF1	1	1	1	1	250.598444774617	1	1	1
TRAF3IP3	1	1	1	175.597964455886	651.580917842043	1	1	1
TRAF4	1	1	1	1	1	1	659.980273444322	303.174608821649
TRAF7	1	1	1	1	1	1	1	272.105465393691
TRAP1	1	1	1	1	1	1	177.06336004383	390.21700874663
TRAT1	1	1	1	1	694.345918784507	1	1	1
TRBC1	1	1	1	1	1871.02348206043	1	1	1
TRBC2	1	1	1	1	2129.5658059362	1	1	1
TREM1	1	1	1	1	1	307.021160380724	1	1
TREM2	1	1	1	1	1	535.088280709977	1	1
TRIAP1	1	1	1	1	1	1	160.870808452397	218.784703677636
TRIB1	143.866442656228	1	1	124.367147869535	1	181.208352021571	402.590929626959	1
TRIM22	233.985161434791	191.14603554967	1	227.245151809305	561.821083953763	245.114297893794	211.132744071844	1
TRIM27	1	1	1	1	1	1	1	181.851494771862
TRIM29	1	1	1	1	1	1	318.712162235329	1
TRIM38	1	1	1	1	1	174.045160868142	1	1
TRIM56	190.411692959902	131.516957886338	1	1	1	1	1	1
TRIM69	1	1	1	1	1	102.365169276494	1	1
TRIOBP	273.022254973426	1	1	1	1	1	1	1
TRIP10	1	121.2918845412	169.328811074841	1	1	1	1	1
TRIP11	137.649908531036	128.564950246484	1	1	1	1	1	1
TRIP12	1	1	1	1	1	118.023444625335	1	1
TRMT1	1	1	1	1	1	117.386569292319	1	1
TRMT10C	1	1	1	1	1	1	193.388922439833	198.653873118691
TRPS1	1	1	1	1	1	1	312.020916786917	317.391355316821
TRPT1	1	1	1	1	1	1	197.18140744274	180.448798264532
TSC22D2	168.417435016635	1	1	1	315.465765983607	126.367287467174	172.052005117721	1
TSEN15	1	1	1	1	1	1	1	268.418344145743
TSEN54	1	1	1	1	271.276196270749	1	1	1
TSHZ2	396.984216430856	296.763751067862	1	1	1	1	238.638232494694	1
TSKU	1	148.104809590426	1	1	1	1	1	1
TSN	1	1	1	1	1	1	1	209.682373237184
TSPAN12	208.938106547865	1	1	1	1	1	1	1
TSPAN13	677.151555864185	1	1	207.661189273444	1	1	405.959074761118	1427.85146230848
TSPAN14	231.220233097122	1	146.735349522605	1	305.303364842463	145.212709190925	1	1
TSPAN15	155.072172584938	1	1	1	1	1	158.270659690492	1
TSPAN31	1	136.274548298816	1	1	1	1	167.563079596468	1
TSPAN9	228.394987048219	117.052965244462	1	1	1	1	1	1
TSPYL1	1	119.777784962552	1	1	283.644283472724	1	239.849951232137	1
TSTA3	1	1	1	1	1	1	141.914319606062	424.21186361249
TSTD1	1	1	1	252.402157097388	616.975017857095	143.294407515231	954.426461453263	2359.41722527038
TTC14	169.22453050512	159.516623461148	1	1	246.549832442867	1	130.822141078524	1
TTC17	1	111.558069562697	1	1	1	1	1	1
TTC19	198.733765382657	1	1	1	253.029169286489	115.905515814096	1	1
TTC39C	1	1	1	1	427.073302395576	1	1	180.528579906212
TTLL7	1	1	139.012453227486	1	1	1	1	1
TTYH3	1	1	1	1	1	169.325315503126	1	1
TUBA4A	142.683147514398	1	1	214.776452961613	1713.648586586	1	355.791799587725	183.012288446528
TUBG1	1	1	1	1	1	1	1	200.09683627123
TUBGCP2	1	1	1	1	1	119.824412655291	1	156.288654268539
TWIST2	1	195.032012948011	1	1	1	1	1	1
TWISTNB	1	1	180.292802221371	1	1	230.459675470221	147.940816632078	1
TWSG1	1	159.690950397772	192.651498170433	1	1	1	1	1
TXNDC11	1	1	1	176.169170523416	1	1	1	1
TXNDC15	172.433480230503	220.441673008907	158.93603840802	189.366355848795	1	1	140.277852700692	1
TXNDC9	173.799907624431	1	1	1	1	1	1	228.024182638348
TYMS	1	1	1	1	1	1	1	263.144325885904
TYROBP	1	1	1	1	486.938821300687	9007.15851867288	1	1
TYW3	1	112.537470894979	1	1	1	1	158.250093560027	1
U2AF2	1	1	1	1	1	1	167.970199523485	181.591679889416
UACA	402.213199601574	429.032780408489	584.551093530172	1	1	1	1	1
UAP1	1	212.013495640877	1	82.9016593471657	1	1	353.603160991118	390.467042988854
UBAP1	1	1	1	1	1	1	149.032577890334	1
UBE2C	1	1	1	1	1	1	1	600.979530053897
UBE2E2	1	222.621119677785	250.496434609242	1	1	186.112765702599	1	1
UBE2F	1	1	1	1	1	129.120617595932	1	1
UBE2G1	1	1	1	92.9105916888523	253.555754221027	1	154.656321791624	193.508939063752
UBE2Q2	149.309914516028	104.700220439764	1	1	1	1	1	1
UBE2T	1	1	1	1	1	1	1	279.14893879419
UBL3	1	144.544677623739	1	1	1	129.138450786718	1	1
UBR4	1	1	1	1	1	132.126762160107	1	1
UCHL1	1	1	1	1	1	1	1	362.757748641546
UCHL3	1	1	1	1	1	125.350924237289	206.729749914762	370.737153859886
UCHL5	1	1	1	1	1	1	1	194.668448980833
UCK2	1	1	1	1	1	1	1	179.094543505311
UCP2	1	1	1	375.402921655597	983.751942900848	770.541213516404	1	613.277684740084
UFL1	1	112.75326384599	131.016423439945	1	1	1	1	1
UHMK1	1	1	1	1	228.254695756265	132.160654470066	148.858274540803	213.963096284647
UNC119	1	1	1	1	1	124.501448095606	1	1
UNC93B1	1	1	1	1	1	155.211503815651	1	1
UNG	1	1	1	1	1	1	1	175.841394331889
UPF2	163.421784036662	128.026636681958	1	153.39743577857	1	124.521908072246	1	1
UPP1	438.703712684215	1	1	1	264.101141983158	489.574698621362	1	1
UQCC3	1	130.717321080906	1	1	1	1	1	420.048618237358
UROS	1	101.723848411314	1	1	1	1	1	315.477499714664
USB1	1	1	1	1	1	1	1	179.841982743682
USE1	1	1	167.730071671873	1	1	1	148.899076727865	187.46654867146
USF2	1	1	1	1	1	170.616172015542	1	1
USO1	1	161.159729318107	1	79.3567842202046	1	106.934362399171	168.576421166089	1
USP15	145.971498695108	1	1	195.97741928701	707.745504389113	247.819465572991	145.858271924728	1
USP3	1	1	1	1	245.037968695133	121.374294757283	1	1
USP34	172.640942964417	124.831974177997	1	1	1	1	1	1
USP36	1	1	1	1	314.375118652679	166.748556795664	1	1
USP4	1	1	1	1	1	94.7704758630504	1	1
USP47	1	122.042538896591	191.376367285418	1	227.732307351865	1	1	1
USP48	1	1	1	90.8235689966086	1	1	1	1
UTRN	542.978114474289	1	349.225408485023	1	309.778744941264	137.593978233669	1	1
UVRAG	164.287389682231	1	1	1	1	182.753331997123	1	1
VASN	1	199.082151401386	407.910080772859	1	1	1	350.585534292653	1
VCAM1	236.287387010303	288.593867328909	1	1	1	1	1	1
VCAN	314.23753790616	1887.6489584084	1	1	1	548.651725518952	1	1
VCL	1	179.771597371533	325.550729924691	1	1	1	182.198636061274	1
VEGFA	1	1	1	1	1	352.378583000708	1	1
VEGFC	216.789563229959	1	1	1	1	1	1	1
VEZF1	1	1	1	1	1	1	146.188807786419	1
VEZT	152.536456436858	1	1	1	1	1	154.933135398871	1
VMO1	1	1	1	1	1	219.460734040521	1	1
VOPP1	216.462894392503	112.821457473985	1	224.468171859823	286.587577377561	254.6142765463	1	1
VPREB3	1	1	1	432.688743259729	1	1	1	1
VPS13C	1	1	1	1	233.576048478225	151.662052209238	1	1
VPS36	154.753032187142	142.413017950119	1	97.1825205620545	1	150.635050449824	186.010792362626	1
VPS37B	1	1	1	265.01100058378	719.132766260939	148.678199156077	140.721650912025	1
VPS4A	1	1	1	1	1	1	1	179.942570376101
VTCN1	1	1	1	1	1	1	146.716364290228	1
VWA1	711.386548653363	1	1	1	1	1	1	1
VWF	2575.43813458316	1	1	1	1	1	1	1
WAPL	1	1	1	1	1	133.760862330154	145.926269892752	1
WBP1	1	1	1	1	1	1	199.885353950419	1
WDR26	1	1	1	1	1	112.721418157174	1	1
WDR34	1	1	1	1	1	1	167.919849089322	262.597155754089
WDR43	1	1	1	1	1	1	139.160618242544	230.663902849796
WDR74	1	1	1	1	282.197968891508	1	184.465252952428	152.629934452211
WEE1	1	1	1	1	1	1	200.679400149767	1
WFDC1	1	1	707.204033692405	1	1	1	1	1
WFDC2	1	1	1	1	1	1	2035.9508888961	645.398619636382
WIPF1	1	164.454026682092	1	163.55548673898	844.582833137555	323.931513231146	1	1
WIPI1	1	160.836164215623	1	74.998127071023	1	1	1	1
WISP2	1	318.529528990362	1	1	1	1	1	1
WLS	1	128.811866681878	1	1	1	1	263.224685412597	1
WNK1	277.527763377916	113.386438281332	1	1	324.253220708628	185.853846029362	1	1
WNT2	1	207.467778031498	1	1	1	1	1	1
WWTR1	592.710039192515	281.770857129769	1	1	1	1	263.158401805915	1
XAF1	434.107488474577	188.930276770887	1	232.798254529539	398.909848260819	259.949011952002	1	1
XCL1	1	1	1	1	1821.20724451213	1	1	1
XCL2	1	1	1	1	1360.06515867713	1	1	1
XPNPEP1	1	112.08590772517	1	1	1	1	1	1
XPO1	1	1	1	1	1	115.346443771268	1	1
XRN1	1	1	1	1	250.236613099386	111.348282087175	1	1
YARS	1	1	1	1	1	1	1	247.5182811905
YDJC	1	1	1	1	1	1	1	297.301211729019
YES1	215.303240266245	1	1	1	1	1	1	1
YIPF5	170.201611722214	212.567498731714	1	1	330.489379672659	1	1	1
YKT6	1	1	1	1	1	1	1	182.686370392144
YPEL2	278.763586114963	1	178.00710794712	1	1	1	1	1
YTHDF3	1	1	1	1	1	102.95587689661	1	1
ZAP70	1	1	1	1	404.772252400044	1	1	1
ZBP1	1	1	1	174.673207896044	1	1	1	1
ZBTB1	1	1	1	1	253.697938198399	1	1	1
ZC2HC1A	1	123.345454854018	1	1	1	1	205.598568348171	1
ZC3H12A	1	1	190.137548747488	1	422.833168785615	160.592162609542	535.781095066307	1
ZCCHC10	169.87553164147	1	1	1	1	1	1	1
ZCCHC11	1	125.606495113486	1	152.890703285434	251.389700278661	1	144.185853646843	1
ZCCHC24	1	145.601111738146	1	1	1	1	1	1
ZCCHC7	1	107.718846422989	1	1	1	1	1	1
ZDHHC12	1	1	1	1	1	151.289211193535	1	225.898200686334
ZDHHC3	171.819289367925	1	1	1	1	1	1	1
ZEB1	335.420098975347	277.544400749786	219.177539542632	1	1	1	1	1
ZEB2	1	320.408474454852	512.62841305909	1	362.097286330198	641.030508245613	1	1
ZFAND2B	1	1	1	1	1	1	143.63273312072	1
ZFC3H1	1	1	1	1	1	109.725924925386	1	1
ZFHX3	1	1	351.432783562994	1	1	116.600708342586	1	1
ZFHX4	1	194.461032669276	1	1	1	1	1	1
ZFPL1	1	1	1	1	1	1	1	179.788104855882
ZFYVE16	1	1	1	1	1	176.747942608144	1	1
ZG16B	1	1	1	1	1	1	190.590492064669	386.244423617486
ZMAT3	1	138.806134865569	1	1	1	1	1	1
ZMPSTE24	158.008756567439	1	1	1	1	1	1	1
ZMYM2	1	122.636154899858	1	1	304.078495372616	110.964412510125	123.374941325632	1
ZMYM5	1	1	1	1	1	1	150.449044304162	1
ZNF148	175.686964022142	149.239798866383	163.843606533321	1	1	1	1	1
ZNF267	1	1	1	1	267.336562228691	174.272847234407	1	1
ZNF280D	154.308174833189	124.070350289664	1	1	1	1	1	1
ZNF302	1	119.043959067291	1	1	1	1	122.969109073112	1
ZNF32	1	139.282334086788	1	1	1	1	155.319912052129	1
ZNF330	1	1	1	1	1	111.306877926025	1	1
ZNF331	1	1	306.053063575159	535.237887547665	2273.55458201873	1248.87214438212	1	1
ZNF385A	1	1	1	1	1	226.497633004177	1	1
ZNF385D	446.566371160343	1	1	1	1	1	1	1
ZNF394	1	1	1	1	217.857142800198	1	1	1
ZNF503	1	1	183.284793244404	1	1	1	154.284673873546	1
ZNF511	1	1	145.777089208129	1	1	93.6427943729226	1	206.051912227271
ZNF524	1	1	1	1	1	100.127782333149	1	1
ZNF683	1	1	1	1	794.480307758254	1	1	1
ZNF703	1	141.570874132235	285.741773335267	1	1	1	1	1
ZNF800	142.870461781651	1	1	1	256.773756334669	1	154.143695806541	1
ZNF90	1	1	1	1	1	1	1	244.274103504402
ZNFX1	1	1	1	1	1	102.926297594996	1	1
ZPR1	1	1	1	1	1	1	151.229855029603	209.258143258466
ZSWIM7	1	1	1	1	1	110.970437871236	159.450154695161	1
ZWINT	1	1	1	1	1	1	1	221.893716051725
