GeneSymbol	T_cell	Endothelial_cell	B_cell	Fibroblast	Cancer_cell	Myeloid_cell	Mast_cell	pDC
SMPD1	156.260956394994	68.6216116110492	1	63.2770723023903	1	1	1	1
SMPD3	1	1	1	1	1	1	1	1244.22042915941
SMYD2	1	1	1	1	103.87965815318	1	1	1
SMYD3	1	1	1	59.7138728462162	89.8278511742484	1	937.386403273616	1
SNAI2	1	1	1	206.01539397443	95.8191684273784	1	1	1
SNAP47	1	1	1	1	91.4640790530155	1	1	1
SNCA	1	1	1	1	1	66.7206541484117	1	1
SNCG	1	491.81800864271	1	1	231.950451639295	1	1	1
SNED1	1	1	1	96.1880698986302	1	1	1	1
SNHG18	1	1	1	156.050762780107	1	1	1	1
SNHG19	1	1	1	1	275.784513237463	1	1	1
SNRK	172.338378442099	311.149962029866	1	75.5462311039857	1	1	1	1
SNRNP25	1	1	150.597430015337	1	129.545831153794	112.564342675129	1	275.991978119587
SNX10	1	1	304.048644772962	1	83.5997038922183	521.001267500634	295.450836321012	152.922279566027
SNX20	207.217601554375	1	1	1	1	108.365580855916	1	239.233271901687
SNX22	1	1	193.041826337732	1	1	1	1	1
SNX8	1	1	1	1	73.6823335190778	128.555581981359	1	1
SOAT1	1	1	1	59.3440904056874	1	168.526148770511	1	1
SOCS1	839.092076708082	1	663.890640285151	1	1	113.531346681013	1476.46576003272	874.457965524389
SOCS2	1	301.202237667954	1	78.2349411312868	1	1	1	1
SOD3	1	1	1	1403.32432333436	155.022319699568	1	1	1
SORBS2	1	151.935248177479	1	1	352.730027803748	1	1	1
SORL1	274.726187962227	1	1	1	70.4917922864408	133.154163530029	1	201.736514844935
SOS1	1	118.520227560439	1	1	1	1	1	1
SOX13	1	107.331977127749	1	1	1	1	1	1
SOX17	1	481.865940842089	1	1	1	1	1	1
SOX18	1	588.426241629843	1	1	1	1	1	1
SOX4	1	515.174840746609	1	470.609829664979	945.485522679528	1	1377.9814756366	515.726489191697
SOX7	1	151.52240894384	1	1	1	1	1	1
SOX9	1	1	1	1	199.07346972223	1	1	1
SP110	323.41204334029	71.736250644887	487.912649250886	1	1	125.072153829989	1	418.266740358967
SP140	301.568347605443	1	622.87312836237	1	1	1	1	1
SP140L	167.539298622342	64.4381086259298	180.056705266474	1	1	57.4435713794591	1	1
SPAAR	1	116.735237899911	1	1	1	1	1	1
SPARC	1	7155.29890798223	1	9221.89593932216	168.39351390764	163.193806216774	1	1
SPARCL1	1	6482.2202597136	1	2803.14680436992	1	1	1	1
SPATA13	190.207237062917	1	1	1	1	1	1	123.416003826728
SPATA33	1	1	1	1	113.192017651304	1	1	1
SPDEF	1	1	1	1	304.572891897517	1	1	1
SPECC1	1	1	1	98.0186948135903	1	1	301.565323105002	1
SPI1	1	1	424.440601062364	1	1	1650.25767971124	354.62128452553	116.847528342734
SPIB	1	1	245.562745688973	1	1	1	1	859.138533639769
SPINT1	1	1	1	1	232.292005271847	1	1	1
SPINT1.AS1	1	1	1	1	177.211478213857	1	1	1
SPN	384.75910404378	1	1	1	1	67.8155272318776	1	287.208743107153
SPNS1	1	94.389762340213	1	95.6252530721897	93.0650156191347	131.28926392412	467.320644819649	1
SPNS2	1	193.158154400808	1	1	1	1	1	1
SPNS3	1	1	1	1	1	1	1	139.198250353944
SPOCK1	1	1	1	158.539423790808	1	1	1	1
SPOCK2	1256.427985876	1	174.252806692452	1	1	1	1	1
SPON1	1	1	1	392.579098059344	1	1	1	1
SPON2	1	1	1	721.57380865344	77.0632415024985	1	1	125.86876157388
SPOUT1	1	1	1	1	1	1	1	92.9731002240845
SPP1	1	1	1	1	1	8515.43461776497	1	1
SPR	1	1	1	1	115.349315823898	1	1	1
SPRY1	1	1572.59099777582	1	629.544987537429	1	1	1	1
SPRY2	1	1	1	78.3166883801469	1	1	1	1
SPTBN1	1	1360.96509775723	1	412.962058827274	221.17047888679	1	1	82.7746311755651
SQLE	1	1	1	1	144.637979554094	1	1	1
SQOR	145.313645228084	1	1	1	1	188.072674353988	1	1
SRBD1	1	1	1	1	1	1	1	114.627527469753
SRD5A1	1	1	1	1	257.737244221087	1	1	241.079635127894
SREBF2	1	76.4778583828531	157.547653841938	1	127.579785714619	1	1	1
SRFBP1	1	74.240514959625	1	1	74.0206642603553	69.3832316738654	172.572547542697	90.8125101872474
SRP19	1	1	1	1	1	1	1	92.0131252930461
SRPX	1	1	1	993.245667967958	1	1	1	1
SRPX2	1	1	1	141.105588237151	1	1	1	1
SSBP2	1	1	1	152.647074781777	78.9830263239499	1	1	1
SSC5D	1	1	1	97.6872330690518	1	1	1	1
SSFA2	1	280.285226185562	1	1	135.325378190521	87.3139703634205	227.660511024002	1
SSH3	1	1	1	1	89.6851153107296	1	1	1
SSPN	1	1	155.057049653862	397.691969790311	241.277921332514	1	1	1
ST14	1	1	1	1	75.4682560941827	194.219096550586	1	230.195862588004
ST3GAL2	1	79.1973217861538	1	1	1	1	1	324.937861968273
ST3GAL3	1	1	1	1	1	1	207.180172498211	1
ST3GAL5	1	1	1	1	1	1	1	85.323277760872
ST3GAL6	1	1	1	1	1	70.0521054596758	1	1
ST5	1	1	1	187.3662725074	121.537971241851	1	1	1
ST6GAL1	153.584676164084	131.145649956904	416.136965906091	1	52.8138978105605	58.797919998654	1	92.61155362008
ST6GALNAC3	1	114.310426632694	1	1	1	1	1	1
ST6GALNAC4	1	85.0223242449906	169.731732175467	1	1	1	1	640.730316173315
ST6GALNAC6	1	1	1	93.4574367845713	1	1	1	1
ST8SIA4	201.883395441647	108.702333555623	201.944662565969	1	1	164.716980762722	1	1
STAB1	1	391.961968719344	1	1	1	492.007689108148	1	1
STAC3	1	1	1	1	1	81.9151780777501	1	1
STAG3	1	1	468.246112686683	1	1	1	1	1
STAMBPL1	1	1	1	1	1	1	1	119.943036193166
STAP1	1	1	281.798184613644	1	1	1	264.205038867863	48.9280329344145
STAP2	1	1	1	1	139.187888269056	1	1	1
STARD10	1	1	1	1	383.585174266032	1	1	1
STARD9	1	85.2229540147095	1	1	1	1	1	1
STAT4	343.990028763295	1	1	1	1	1	1	1
STAT5A	165.297777040571	1	1	1	1	94.9490802313275	1	92.4891614575526
STAT5B	1	88.050246179506	1	1	1	1	1	1
STC1	1	263.73568800621	1	1	1	1	1	1
STC2	1	91.1208917716068	1	1	371.265825239161	1	1	1
STEAP1	1	1	1	163.667647273996	1	1	1	1
STEAP2	1	1	1	227.357018263441	1	1	1	1
STEAP3	1	1	1	1	106.653029826664	1	1	1
STEAP4	1	1	1	273.665893049226	1	1	1	1
STIM1	180.102372744428	1	1	1	76.1235517497227	1	1	110.055385402794
STK26	1	1	1	1	89.3351957687293	1	1	1
STMN3	1	1	1	121.397153147238	1	1	1	1
STN1	188.795445276134	1	1	1	68.3481500974731	1	1	130.326153779709
STRBP	1	1	186.674999224348	1	81.8565461381931	1	1	217.172530674502
STRN4	1	136.360390708511	1	1	1	1	1	1
STX11	1	1	1	1	1	158.333643127664	230.784583119433	1
STX18	1	1	1	1	1	1	1	149.036812069911
STX3	1	1	1	1	62.8552674220544	1	702.343865890471	1
STXBP2	1	1	1	1	63.8774418436989	396.076240935865	236.945417724114	140.990529134692
STXBP5	1	1	1	1	1	1	334.274774850025	1
STXBP6	1	1	1	1	1	1	343.246494246648	1
SULF1	1	1	1	359.667273805268	257.282929606997	1	1	1
SUN2	492.430195552127	137.977166822137	183.856719706544	1	157.839799484531	70.7492640632252	1	1
SUPT3H	193.329296678651	1	1	1	1	1	1	1
SUPT7L	1	62.1575673713604	1	74.3355298960846	68.7711900122294	1	161.844489017739	1
SURF2	153.549481254932	1	1	1	111.190615348808	1	1	1
SUSD1	1	1	1	1	1	1	1	504.702953251048
SUSD2	1	1	1	79.301453342695	1	1	1	1
SUSD3	341.578278072346	1	130.366591322576	1	96.3964590533211	1	1	1
SVEP1	1	1	1	343.506549435174	1	1	1	1
SYCP2	1	1	1	1	112.907071424653	1	1	1
SYDE1	1	1	1	88.9504233031908	1	1	1	1
SYK	1	1	429.036497393771	1	1	267.190752972741	1	643.310505958936
SYNE1	338.006414104146	130.362078058632	134.29587446617	152.696297937457	1	1	1	1
SYNE2	849.07166189959	583.472183191687	151.206065497475	120.591812655552	214.384471460544	1	1	1
SYNGR1	1	1	1	75.8211591858698	307.884728394456	1	1	1
SYNM	1	1	1	1	433.742533293876	1	1	1
SYNPO	1	369.515139590584	1	1	1	1	1	1
SYNPO2	1	1	1	229.622302874047	1	1	1	1
SYS1	1	1	1	1	1	1	1	87.9403644267283
SYTL1	301.754791441424	1	369.217536253097	1	105.908459580143	1	1	1
SYTL2	172.8787025443	1	1	118.591920785993	75.5534293101259	1	307.422520936044	1
SYTL3	469.475400965419	1	1	1	1	1	731.192360247283	1
SYVN1	1	1	291.023094874184	70.8305661140761	64.2904712071301	1	1	1
TAB2	1	1	1	1	1	98.8181407918214	1	129.455106310783
TACC3	158.155106685479	1	1	1	1	1	1	1
TACSTD2	1	1	1	1	1312.18111207374	1	1	1
TAF1C	1	139.186895830036	1	1	1	1	1	1
TAF3	180.213988913851	1	123.350436056654	1	52.5699671863983	1	1	97.1585616439585
TAGAP	685.707931272905	1	635.327682813798	1	1	155.800603845003	1	224.26161163171
TAGLN	1	284.378997895734	1	3872.46512515374	2989.19981257201	1	1	1
TAL1	1	71.0522424021072	1	1	1	1	313.963414345326	1
TANC1	1	161.18415902998	1	1	77.3079696123994	1	1	1
TANGO2	1	1	1	1	1	65.9788390581653	1	1
TAOK2	1	232.256834783361	1	1	1	1	1	1
TARBP1	1	1	1	1	51.7257794060021	1	1	190.115110805295
TARSL2	1	1	1	1	99.3723923918558	1	1	1
TASP1	1	1	1	1	54.4905487658751	1	1	143.009428604919
TATDN3	1	1	1	1	1	1	1	273.383705197713
TAZ	156.879627823242	88.7626617879786	1	1	1	61.8342918158175	1	66.8528901482466
TBC1D10A	157.657847498642	73.4924039309207	1	1	49.8388434273045	1	1	106.86118814987
TBC1D10C	904.510251250927	1	565.779762625193	1	1	1	1	155.191980650752
TBC1D13	1	1	1	1	1	1	1	95.7030856570959
TBC1D14	1	1	1	1	69.6113019018425	88.0630321399223	217.593952972059	123.348916107172
TBC1D15	1	138.46367499052	1	1	1	1	1	1
TBC1D22A	1	65.3215674714777	194.296984208444	1	78.2996746339233	87.7146314709584	1	1
TBC1D4	230.240019808107	78.4805351172823	1	1	54.9025835773085	1	1	234.281045638911
TBC1D8	1	1	1	1	72.0688044846862	78.9466199999177	1	426.456132804008
TBCC	219.599145452946	1	137.09808913292	1	65.0343267527766	1	1	106.900758088574
TBCD	225.176649127777	296.016152474792	1	1	77.7355037282002	1	1	1
TBPL1	185.606175195817	89.5461896405965	162.20813511417	1	1	1	436.544161830003	102.24746767821
TBX2	1	1	1	123.931311685204	1	1	1	1
TBX3	1	1	1	1	328.414163301412	1	1	1
TBXAS1	1	1	1	1	1	314.117576444119	294.840180516873	1
TC2N	582.068550903895	1	1	1	115.029792795069	1	1	1
TCEA3	1	1	1	1	224.09280921549	1	1	1
TCEAL1	1	69.599455041002	1	79.9703083692065	89.7711078092963	1	186.520976620685	1
TCEAL3	1	96.0137474689948	1	167.477611152098	188.820879619844	94.1040543049134	305.474389702163	1
TCEAL4	1	333.304641115459	1	407.95607320879	575.290119135375	177.030636692548	433.979729941937	1
TCF3	1	1	1	1	1	1	1	119.526385247181
TCF4	1	1365.82179969845	821.497251972316	893.739385565668	1	122.474690155953	1	3044.19534414836
TCF7	351.500303733851	1	1	1	1	1	1	1
TCF7L2	1	94.2711964711021	1	325.325206664562	84.8117330858201	1	1	1
TCIM	1	462.645831730038	1	174.540429092197	1	1	1	1
TCL1A	1	1	533.927395881542	1	1	1	1	2827.29138752108
TCTA	1	1	1	1	87.4173507965138	1	1	1
TDP2	1	1	1	1	53.2887104219736	171.161603414275	1	1
TDRD3	1	1	1	1	1	1	644.401376945184	1
TEAD1	1	1	1	155.853763272245	48.0367436038228	1	1	1
TECPR1	1	99.6514808045266	1	1	1	1	1	1
TEK	1	256.393589367796	1	1	1	1	1	1
TENT5A	1	1	1	222.433047877793	174.820679338377	87.2806401672175	393.790606294657	1
TENT5C	279.047302063366	1	270.002271726123	1	1	1	1	1
TEP1	1	1	1	1	1	1	1	105.321745823154
TESC	1	88.2934953455833	1	1	1	1	471.406232118959	1
TESMIN	1	1	1	1	89.6347284398805	1	1	1
TESPA1	228.822197817347	1	1	1	1	1	964.978839646152	1
TET2	1	1	1	1	1	114.5310483182	1	145.37282961624
TEX2	1	1	1	1	1	1	1	177.51615993255
TFAP2A	1	1	1	1	335.645961398527	1	1	1
TFAP2B	1	1	1	1	104.66226698968	1	1	1
TFAP2C	1	1	1	1	135.955779210101	1	1	1
TFB1M	1	1	1	1	1	1	317.299538176061	1
TFDP2	1	77.8001529143579	1	109.088781189876	150.499783483999	1	199.567155259104	1
TFEB	1	1	300.24291201604	1	1	70.9145470899414	1	1
TFEC	1	1	1	1	1	212.211374101359	1	166.284857486479
TFF1	1	1	1	1	759.396857008484	1	1	1
TFF3	1	1	1	1	1018.54129803955	1	1	1
TFPI	1	406.107085369126	1	579.134580186725	1	1	1	1
TFPI2	1	218.877627226622	1	1	1	1	1	1
TFRC	1	1	1	1	84.7128113951242	191.40458953802	1	277.908629070445
TGFB1I1	1	215.019542432548	1	357.149994247501	1	1	1	1
TGFB3	1	1	1	119.212068665121	1	1	1	1
TGFBI	1	1	1	490.950355420558	1	1322.1256295826	1	715.845601693098
TGFBR1	1	1	1	70.8544927814008	1	89.9394378957324	1	1
TGIF2	1	1	1	1	56.9600012587643	1	1	160.932561968435
TGM2	1	476.648780019859	1	1	1	124.592476240455	1	1
THBS1	1	268.103973810616	1	813.91815387816	155.127828526692	780.255150815857	1	1
THBS2	1	1	1	1002.5907068416	1	1	1	1
THBS4	1	1	1	213.841658439844	1	1	1	1
THEM4	298.592812694226	1	1	67.0316899663404	76.6771488688239	1	1	1
THEMIS	302.465719896725	1	1	1	1	1	1	1
THEMIS2	1	1	160.938257973062	1	1	263.279679173331	1	523.860017096439
THSD1	1	113.795951723682	1	1	1	1	1	1
THSD7A	1	309.717086617848	1	1	1	1	1	1
THUMPD2	1	1	1	1	1	1	1	108.914890402287
THY1	1	227.451427987755	1	1647.21463511979	1	1	1	1
TICAM1	1	1	1	1	1	58.0028775532065	1	1
TIE1	1	713.202296058874	1	1	1	1	1	1
TIFA	1	1	203.141436442493	1	78.9673559808807	1	1	1
TIFAB	1	1	1	1	1	1	1	120.708865541749
TIGAR	1	1	1	1	1	104.954335334472	1	1
TIMP2	1	291.853780418093	1	1119.98530307239	101.606152803639	308.590625025876	1	1
TIMP3	1	1403.71217264962	1	2047.09586924009	353.711670403887	1	966.277969746792	1
TINAGL1	1	605.928170332875	1	287.131126312793	86.313726788668	1	1	1
TJP1	1	441.245554396324	1	152.384612892386	76.6914367261523	1	1	1
TJP2	1	100.007265376047	1	1	1	1	1	1
TK1	1	1	1	1	139.715806470454	1	1	1
TLE3	1	76.3356761770961	222.322834197658	1	79.4098549913663	109.373592192359	1	116.602198533383
TLL1	1	110.165350221584	1	1	1	1	1	1
TLR1	1	1	1	1	1	115.616370184217	1	1
TLR10	1	1	324.498359072668	1	1	1	1	1
TLR2	1	1	1	1	1	222.299165833812	1	1
TLR4	1	78.393451557598	1	1	1	158.813568863114	1	1
TLR7	1	1	1	1	1	1	1	385.794343661264
TM4SF1	1	2014.79177779701	1	1	837.837784699645	1	1	1
TM4SF18	1	549.806102195501	1	1	1	1	1	1
TM6SF1	1	1	1	1	1	93.6474448516902	1	1
TM7SF2	1	1	1	1	88.4021144124913	1	1	1
TMC4	1	1	1	1	165.40927334484	1	1	1
TMC6	473.793538234175	154.707414599039	345.873712090734	1	65.92936997138	127.092391569065	1	1
TMC8	529.670950116776	1	392.081116038085	1	1	61.8299558941264	245.48048829507	193.260711512612
TMCC3	1	147.658537483664	1	1	1	1	1	1
TMED8	1	1	1	1	1	1	1	80.8626137197502
TMEM106B	189.960295729504	129.395034397186	1	133.020040172167	180.447695258229	1	1	1
TMEM106C	163.389198738226	1	1	97.2552995678475	381.751173651438	1	1	1
TMEM107	1	1	123.622822983385	1	1	287.847583804247	173.02244207362	221.725865861844
TMEM119	1	1	1	212.269823064393	1	1	1	1
TMEM131L	1	1	374.858331300442	1	1	1	1	1
TMEM140	1	102.627051846719	1	1	1	1	1	1
TMEM154	1	1	396.195785759895	1	1	1	851.958155459293	1
TMEM156	1	1	221.572537469206	1	1	1	1	71.7964165264232
TMEM159	1	1	1	107.30002003105	235.300273117168	1	1	1
TMEM168	1	1	1	1	1	1	1	71.5165833269795
TMEM176A	1	1	1	994.39138815833	144.570286974532	1072.09381997179	1	1
TMEM176B	1	1	1	1084.34525134625	127.316908531996	1138.86606636499	249.368652991746	1
TMEM19	1	1	144.24040692493	1	1	1	1	196.042626635907
TMEM204	1	525.210559912585	1	175.342285028924	1	1	1	1
TMEM216	1	1	1	62.9141077819539	77.8041972240785	1	217.656497279853	1
TMEM220	1	1	1	1	1	1	416.631737844718	1
TMEM233	1	1	1	1	1	1	625.647904350272	1
TMEM254	1	1	1	1	98.2787076429676	1	1	1
TMEM255B	1	346.296894223435	1	1	1	1	267.540906631208	1
TMEM260	1	1	1	1	1	1	1	78.3832337572712
TMEM268	1	1	1	1	1	1	1	84.1996544779178
TMEM273	1	139.353447457463	1	1	1	1	1	1
TMEM37	1	1	1	1	1	96.097562353398	1	1
TMEM38B	1	1	1	1	1	1	1	84.9626540239267
TMEM41A	1	1	1	1	73.0789426136459	1	141.229648326269	113.882432083134
TMEM51	1	1	1	1	1	158.124594859263	1	1
TMEM54	1	1	1	1	116.172184956807	1	1	1
TMEM63A	1	1	1	1	92.27136360532	1	1	189.924430752181
TMEM88	1	326.292547997974	1	1	1	1	1	1
TMEM8B	1	1	1	1	1	1	1	284.266465175668
TMEM98	1	1	1	387.833529404255	77.0397133995918	1	1	1
TMEM99	1	1	1	1	203.57384262126	1	1	1
TMIGD2	1	1	1	1	1	1	1	247.084052651372
TMTC1	1	136.02813632411	1	1	1	1	1	1
TNC	1	1	1	424.350146562998	124.582001657815	1	1	1
TNF	522.654113474251	1	362.398402985039	1	1	316.187518510757	1	1
TNFAIP1	1	249.534533044743	1	1	52.2434630957933	1	1	1
TNFAIP3	2028.44513720936	157.376609798077	210.880237669771	1	1	1223.41839492053	1500.48555797779	181.045482862561
TNFAIP6	1	1	1	236.87992275261	1	1	1	1
TNFAIP8	564.976756446655	1	786.508140532229	1	1	188.918057196701	716.507522418038	192.60184223009
TNFAIP8L1	1	142.11856893626	1	1	1	1	1	1
TNFAIP8L2	1	1	1	1	1	109.063572053512	1	1
TNFRSF10B	1	109.576183513238	1	1	1	1	1	1
TNFRSF12A	1	1	1	238.668112010973	182.982778075726	1	1	1
TNFRSF13B	1	1	584.026914005989	1	1	1	1	1
TNFRSF13C	1	1	422.84328623458	1	1	1	1	1
TNFRSF17	1	1	136.453957337273	1	1	1	1	105.387794077521
TNFRSF18	572.444725642708	1	1	1	1	1	1	1
TNFRSF1B	736.048441160278	298.64059882158	1	1	1	382.45479578565	1	305.808984348167
TNFRSF21	1	1	1	134.65685836369	1	101.526364374768	1	540.42021257394
TNFRSF25	237.172058149592	76.7607928325316	1	1	1	1	1	1
TNFRSF4	748.924654067921	450.424215790753	1	1	1	1	1	1
TNFSF12	1	1	1	1	1	59.1530791080381	1	1
TNFSF13	1	1	1	1	1	220.736085849563	1	332.854105241179
TNFSF13B	1	1	1	1	1	607.164529842017	1	563.712393000711
TNFSF9	1	1	1	1	1	1	1	71.4643602029237
TNIK	285.808762334838	1	1	1	1	1	878.171113966711	1
TNNI2	1	1	1	1	1	1	1	154.57495243485
TNNT1	1	1	1	1	167.112882557942	1	1	1
TNS2	1	370.808918666827	1	182.30719679008	1	1	1	1
TNXB	1	211.24333668683	1	524.226250308254	1	1	1	1
TOB1	433.481583644182	1	1	126.634841835373	291.972190224751	1	1	1
TOGARAM1	1	1	1	1	1	1	1	91.0118860993593
TOM1L1	1	1	1	1	110.670309887623	1	1	1
TOMM34	1	1	1	1	92.5314353972836	1	1	1
TOR2A	1	1	1	1	1	80.4491252754864	1	1
TOX	283.989291139293	1	1	1	1	1	1	1
TOX2	1	1	1	1	1	1	1	99.0529565146143
TP53INP1	1	1	152.370924432869	1	74.2134166901826	1	1	1
TP53TG1	149.634572649698	108.962482413655	1	74.0470474536664	147.958842148262	1	301.826898666974	1
TPCN1	1	1	1	91.9044560555056	68.0514579552538	73.4218732591142	169.945999650461	1
TPD52	1	1	366.738958820797	1	429.602965957412	1	1	1
TPD52L1	1	160.10297405802	1	1	371.731195615115	1	1	1
TPM2	1	93.3424316127245	1	1805.38938863622	2014.31417232229	1	1	844.365620417146
TPMT	1	1	1	1	98.616194877061	118.977958768286	1	1
TPPP3	1	1	1	156.250444806498	1	1	1	1
TPSAB1	1	1	1	1	1	1	29346.1044815366	1
TPSB2	1	1	1	1	1	1	27992.7076637507	1
TPSD1	1	1	1	1	1	1	5000.94737013212	1
TPST1	1	1	1	175.017187311284	61.7843261236951	1	1	1
TRAC	1151.24071494618	1	449.212737330338	1	1	1	1	1
TRAF1	275.189655995898	1	1	1	1	105.980825354842	1	1
TRAF2	1	1	1	1	1	1	1	83.8131260862244
TRAF3IP3	970.719515630234	1	643.658956360522	1	1	71.2637022019839	258.107130993558	208.133193391906
TRAF4	1	1	180.982792061251	1	212.034216690503	1	1	985.461045454423
TRAF5	232.16502127658	1	304.667569434309	1	1	1	1	1
TRAK2	1	89.3594782645309	1	1	1	1	1	1
TRANK1	240.624250949771	1	282.189367466417	67.1383247882203	1	1	1	69.7480586351025
TRAPPC8	1	1	1	1	1	61.5209711905454	1	134.43510506573
TRAT1	411.172733587178	1	1	1	1	1	1	1
TRBC1	1292.21292611944	1	174.066746691458	1	1	1	1	1
TRBC2	1453.21799960399	1	459.028004476251	1	1	1	1	1
TREM1	1	1	1	1	1	216.469548752474	1	1
TREM2	1	1	1	1	1	429.740094665574	1	1
TRG.AS1	200.579482006957	1	1	1	1	1	1	81.6371656398957
TRIB1	1	1	1	1	122.040826246076	96.8513507488582	1	1
TRIM14	183.240850659662	1	1	1	62.073797823609	117.841059752428	1	248.468172705033
TRIM21	150.86890133117	1	1	1	1	1	1	1
TRIM22	708.575522167255	289.816975017009	919.894759842007	167.173959503385	1	185.614870328519	1	658.820801465056
TRIM29	1	1	1	1	170.722567563179	1	1	1
TRIT1	1	1	1	1	1	1	1	85.5796290454415
TRNT1	1	76.5810334496339	1	57.2383311729309	57.7945424128085	1	189.867560500256	67.6106233840916
TRPM2	1	1	1	1	1	80.8012315318376	1	137.803065398339
TRPV2	153.874112692129	1	1	1	1	100.250695010835	209.881621601922	122.24381928987
TSC22D2	1	1	1	60.6472257910144	52.7206222084599	1	265.840273017171	78.7751128641933
TSEN54	323.653378139159	1	1	1	85.492421520515	1	592.57196584977	118.684596418424
TSHZ2	1	339.303258215332	1	392.798846665778	1	1	1	1
TSHZ3	1	1	1	88.8687452934556	1	1	1	1
TSKU	1	1	1	152.507695521483	83.5039321315757	1	1	1
TSPAN1	1	1	1	1	87.6661611808128	1	1	1
TSPAN12	1	180.032431782902	1	1	1	1	1	1
TSPAN13	1	684.18164656016	357.119884559013	1	421.391646306794	1	1	2675.75429036266
TSPAN14	374.93613524367	355.656253436052	1	80.593191442269	92.8833641239296	174.310240734031	1	1
TSPAN15	1	251.290696976567	1	1	132.101579129664	1	1	1
TSPAN18	1	193.358298582396	1	1	1	1	1	1
TSPAN5	217.289384974737	1	1	65.5820978910488	87.7500458490569	1	1	1
TSPAN7	1	282.818371258824	1	1	1	1	1	1
TSPYL2	331.78051910607	1	250.682706854706	118.213613481082	1	1	334.0652075734	652.406205794381
TTC13	1	1	1	1	1	1	1	88.0817969169806
TTC24	1	1	1	1	1	1	1	126.815909074199
TTC39B	1	1	1	1	1	1	221.468113388134	1
TTC39C	458.271546848954	1	1	1	84.4799835496304	1	1	193.258988021377
TTC7A	1	1	1	1	1	1	1	190.489062886568
TTI1	1	1	1	1	1	1	322.496267603082	1
TTLL12	1	1	1	1	91.9229138349182	1	1	1
TTYH1	1	1	1	1	461.150146704305	1	1	1
TTYH3	1	145.054437271287	1	1	1	261.196498905436	1	1
TUBA4A	751.95162826291	78.8641951805053	379.092430501677	1	99.0573709681964	1	1	1
TUBGCP3	1	1	1	1	1	1	1	104.185824343075
TULP4	1	1	1	1	81.6285479661793	1	1	137.810486350511
TUT7	1	1	137.873911038833	1	1	119.889942048055	1	91.6978607409035
TWIST2	1	1	1	492.747087180137	1	1	1	1
TWISTNB	1	75.9438868285721	1	62.8663432144624	66.4406834751471	72.1924915678971	222.460486576243	1
TXNDC11	155.014182322957	1	204.860089745988	1	56.1086371786128	67.0110716293272	1	58.1684301128879
TYMS	1	1	1	1	148.201854407285	1	1	1
TYROBP	1	1	1	1	1	8534.02844276064	4067.84910198024	4407.09577266967
U2AF1	1	1	1	1	1	1	1	123.085686681453
U2AF1L4	1	1	1	1	1	1	1	186.945949327476
UACA	1	433.921636610738	1	341.233642794388	87.5649162120443	1	1	1
UAP1	1	1	1	128.770357136325	244.380901357013	1	1	1
UBA7	1	78.3292807318651	200.191927274174	1	1	1	324.100049205759	143.052410380251
UBAC1	1	1	1	1	73.3903920258863	91.7641089185917	1	1
UBASH3A	174.450213874348	1	1	1	1	1	1	1
UBASH3B	1	1	1	1	1	66.5699677628733	1	1
UBE2C	1	1	1	1	262.53484013026	1	1	1
UBE2Q2	1	112.959119492957	1	86.4594229144062	79.6043278426082	77.0862870774001	264.326560699648	1
UBE2T	1	1	1	1	108.795065316974	1	1	1
UBXN11	1	1	1	1	60.3283310424408	96.5720665903252	1	1
UCHL5	1	67.8110862674732	1	1	112.988555770473	76.1367694947528	197.312256287065	65.8740737315748
UGDH	1	1	1	161.942229185504	192.483717812263	1	1	1
UGGT2	1	1	1	83.5227399835478	1	1	1	1
ULK1	1	1	1	1	1	1	1	141.087431147178
UNC13D	166.527919939964	1	1	1	1	1	245.562857987158	1
UNC5B	1	167.839847804511	1	88.3758744550952	1	1	1	1
UNC93B1	1	1	161.695207406908	1	51.1810083881753	158.340353727425	1	630.224328972153
UPP1	208.662267482757	226.623811518046	1	1	1	434.083608862248	1	1
USB1	1	1	1	1	98.5970693613702	95.8308761327146	1	1
USF3	1	1	1	1	1	1	1	94.0405578588246
USHBP1	1	130.192667791263	1	1	1	1	1	1
USP18	1	1	1	1	1	1	1	174.348959287638
USP24	1	1	1	1	1	1	1	231.576086846127
USP38	1	1	1	1	1	1	1	77.6645674224448
USP6NL	1	1	184.527682018258	1	57.1454275546708	1	1	1
UTP4	1	1	1	1	101.148807092819	1	1	1
UXS1	162.228046858171	78.7720367977417	1	88.9491993962546	77.28941703544	1	1	1
VASH2	1	1	1	1	1	1	1	178.723843478738
VASN	1	1	1	167.15356564474	1	1	1	1
VAT1	1	442.151923226521	1	232.655295713783	183.88679138388	215.123983591838	711.226985735149	1
VCAM1	1	135.487691542352	1	163.567197749299	1	1	1	1
VCAN	1	566.247708619821	1	2164.05378687893	1	1396.44513287516	1	1
VEGFA	1	1	1	1	183.559483967741	142.629457967191	1	1
VEGFB	1	1	1	1	59.2671475677433	66.6066695426246	1	381.554285113262
VEGFC	1	179.344885287456	1	1	1	1	1	1
VEGFD	1	1	1	375.635355066848	1	1	1	1
VGLL1	1	1	1	1	469.109095235303	1	1	1
VGLL3	1	1	1	93.6405837215947	1	1	1	1
VIPR2	1	1	1	1	1	1	1	192.263059282015
VMO1	1	1	1	1	1	200.987710916273	1	1
VPREB3	1	1	879.938858232813	1	1	1	1	1
VPS13A	154.002257089791	95.0794520548962	1	1	76.3216028363954	1	195.620357063863	94.8849573396471
